trading_day,trade_time,trade_timestamp,exchange_id,instrument_id,open_price,highest_price,lowest_price,close_price,settlement_price,upper_limit_price,lower_limit_price,pre_settlement_price,volume,turnover,open_interest,insert_time
2024.11.01,2024.11.01T13:36:00.000,1730439360000,CFFEX,IC2411,5851.399999999999636,5853.600000000000363,5849.399999999999636,5851.199999999999818,0,0,0,0,120,140432600,46007,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:37:00.000,1730439420000,CFFEX,IC2411,5851,5854.399999999999636,5849.399999999999636,5851,0,0,0,0,89,104147800,46007,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:38:00.000,1730439480000,CFFEX,IC2411,5850.800000000000181,5850.800000000000181,5846.199999999999818,5847,0,0,0,0,73,85387680,46022,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:39:00.000,1730439540000,CFFEX,IC2411,5847.199999999999818,5854,5847.199999999999818,5851.399999999999636,0,0,0,0,75,87777840,46048,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:40:00.000,1730439600000,CFFEX,IC2411,5851.199999999999818,5853.600000000000363,5847.399999999999636,5849.199999999999818,0,0,0,0,51,59678720,46067,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:41:00.000,1730439660000,CFFEX,IC2411,5850,5852.199999999999818,5847.600000000000363,5851.399999999999636,0,0,0,0,54,63180760,46082,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:42:00.000,1730439720000,CFFEX,IC2411,5851.199999999999818,5851.800000000000181,5848.600000000000363,5851.199999999999818,0,0,0,0,78,91264040,46089,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:43:00.000,1730439780000,CFFEX,IC2411,5851.199999999999818,5864.600000000000363,5850.600000000000363,5859.600000000000363,0,0,0,0,193,226111400,46099,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:44:00.000,1730439840000,CFFEX,IC2411,5859.600000000000363,5861,5854,5857.800000000000181,0,0,0,0,87,101912560,46104,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:45:00.000,1730439900000,CFFEX,IC2411,5858.199999999999818,5858.199999999999818,5846.600000000000363,5846.600000000000363,0,0,0,0,105,122878400,46135,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:46:00.000,1730439960000,CFFEX,IC2411,5847.800000000000181,5852.800000000000181,5843.399999999999636,5849.600000000000363,0,0,0,0,150,175463560,46164,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:47:00.000,1730440020000,CFFEX,IC2411,5848,5850.399999999999636,5845,5846.800000000000181,0,0,0,0,69,80696600,46172,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:48:00.000,1730440080000,CFFEX,IC2411,5846.800000000000181,5850.399999999999636,5846,5848.800000000000181,0,0,0,0,28,32749760,46170,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:49:00.000,1730440140000,CFFEX,IC2411,5848.399999999999636,5849.199999999999818,5843.600000000000363,5847,0,0,0,0,120,140317160,46174,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:50:00.000,1730440200000,CFFEX,IC2411,5847.800000000000181,5851.800000000000181,5845.399999999999636,5848.600000000000363,0,0,0,0,71,83052880,46173,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:51:00.000,1730440260000,CFFEX,IC2411,5848.600000000000363,5848.600000000000363,5844.399999999999636,5845.800000000000181,0,0,0,0,83,97050840,46170,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:52:00.000,1730440320000,CFFEX,IC2411,5844.800000000000181,5853.800000000000181,5844.600000000000363,5852.399999999999636,0,0,0,0,164,191909080,46171,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:53:00.000,1730440380000,CFFEX,IC2411,5853.600000000000363,5853.600000000000363,5848,5851.199999999999818,0,0,0,0,94,109999040,46176,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:54:00.000,1730440440000,CFFEX,IC2411,5850.600000000000363,5850.800000000000181,5842.199999999999818,5842.199999999999818,0,0,0,0,206,240863600,46190,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:55:00.000,1730440500000,CFFEX,IC2411,5842.199999999999818,5848.600000000000363,5842.199999999999818,5843.800000000000181,0,0,0,0,97,113401040,46213,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:56:00.000,1730440560000,CFFEX,IC2411,5843.399999999999636,5847.800000000000181,5842.800000000000181,5846.399999999999636,0,0,0,0,99,115747400,46240,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:57:00.000,1730440620000,CFFEX,IC2411,5845.600000000000363,5853.800000000000181,5844.800000000000181,5851.800000000000181,0,0,0,0,105,122853520,46271,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:58:00.000,1730440680000,CFFEX,IC2411,5851.399999999999636,5862.399999999999636,5851,5861,0,0,0,0,175,204956680,46304,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T13:59:00.000,1730440740000,CFFEX,IC2411,5862,5868,5859.600000000000363,5867,0,0,0,0,168,197056640,46359,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:00:00.000,1730440800000,CFFEX,IC2411,5867.600000000000363,5867.800000000000181,5864.199999999999818,5865.800000000000181,0,0,0,0,156,183027080,46416,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:01:00.000,1730440860000,CFFEX,IC2411,5865,5867,5861.800000000000181,5865.199999999999818,0,0,0,0,199,233409000,46461,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:02:00.000,1730440920000,CFFEX,IC2411,5864,5864,5858,5861.800000000000181,0,0,0,0,139,162943760,46490,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:03:00.000,1730440980000,CFFEX,IC2411,5861.600000000000363,5868.800000000000181,5861.399999999999636,5868.800000000000181,0,0,0,0,68,79759440,46489,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:04:00.000,1730441040000,CFFEX,IC2411,5869,5871,5863.800000000000181,5864.399999999999636,0,0,0,0,96,112644600,46515,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:05:00.000,1730441100000,CFFEX,IC2411,5866.399999999999636,5866.600000000000363,5860.199999999999818,5860.800000000000181,0,0,0,0,59,69189440,46525,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:06:00.000,1730441160000,CFFEX,IC2411,5862.199999999999818,5862.199999999999818,5854,5855,0,0,0,0,102,119484880,46539,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:07:00.000,1730441220000,CFFEX,IC2411,5853.800000000000181,5854.800000000000181,5848.399999999999636,5848.600000000000363,0,0,0,0,109,127570280,46536,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:08:00.000,1730441280000,CFFEX,IC2411,5848.199999999999818,5850.199999999999818,5846.399999999999636,5846.800000000000181,0,0,0,0,61,71345440,46552,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:09:00.000,1730441340000,CFFEX,IC2411,5846.800000000000181,5851.399999999999636,5845.399999999999636,5848.199999999999818,0,0,0,0,132,154420160,46592,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:10:00.000,1730441400000,CFFEX,IC2411,5848,5853.800000000000181,5848,5849.399999999999636,0,0,0,0,73,85418160,46610,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:11:00.000,1730441460000,CFFEX,IC2411,5849.399999999999636,5852.399999999999636,5846.600000000000363,5852.399999999999636,0,0,0,0,70,81892720,46624,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:12:00.000,1730441520000,CFFEX,IC2411,5851.399999999999636,5852.600000000000363,5846,5849.800000000000181,0,0,0,0,43,50298000,46626,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:13:00.000,1730441580000,CFFEX,IC2411,5849.399999999999636,5855.199999999999818,5849.399999999999636,5853.199999999999818,0,0,0,0,74,86604480,46643,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:14:00.000,1730441640000,CFFEX,IC2411,5852.600000000000363,5852.600000000000363,5846.399999999999636,5847.800000000000181,0,0,0,0,30,35091520,46650,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:15:00.000,1730441700000,CFFEX,IC2411,5847.800000000000181,5851.399999999999636,5846.800000000000181,5851.399999999999636,0,0,0,0,40,46791160,46655,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:16:00.000,1730441760000,CFFEX,IC2411,5849.600000000000363,5850.199999999999818,5846.399999999999636,5846.399999999999636,0,0,0,0,27,31577800,46664,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:17:00.000,1730441820000,CFFEX,IC2411,5847,5848.800000000000181,5845.199999999999818,5846.199999999999818,0,0,0,0,37,43268200,46669,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:18:00.000,1730441880000,CFFEX,IC2411,5846,5846,5837.199999999999818,5838.800000000000181,0,0,0,0,181,211434920,46695,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:19:00.000,1730441940000,CFFEX,IC2411,5838.199999999999818,5839,5828.600000000000363,5830,0,0,0,0,140,163368320,46740,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:20:00.000,1730442000000,CFFEX,IC2411,5833.399999999999636,5833.399999999999636,5829.199999999999818,5830.800000000000181,0,0,0,0,130,151608120,46778,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:21:00.000,1730442060000,CFFEX,IC2411,5830.399999999999636,5840.399999999999636,5830.399999999999636,5840.399999999999636,0,0,0,0,123,143574560,46805,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:22:00.000,1730442120000,CFFEX,IC2411,5841.600000000000363,5850.800000000000181,5841.600000000000363,5849.800000000000181,0,0,0,0,151,176590640,46819,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:23:00.000,1730442180000,CFFEX,IC2411,5851,5855.600000000000363,5847.800000000000181,5855,0,0,0,0,148,173233960,46859,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:24:00.000,1730442240000,CFFEX,IC2411,5857,5865.399999999999636,5855.800000000000181,5860.800000000000181,0,0,0,0,184,215678880,46932,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:25:00.000,1730442300000,CFFEX,IC2411,5860.199999999999818,5862.600000000000363,5853.399999999999636,5853.399999999999636,0,0,0,0,92,107785200,46951,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:26:00.000,1730442360000,CFFEX,IC2411,5852.800000000000181,5854.399999999999636,5849.600000000000363,5850,0,0,0,0,122,142780040,46968,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:27:00.000,1730442420000,CFFEX,IC2411,5849.199999999999818,5851.800000000000181,5845.399999999999636,5851.800000000000181,0,0,0,0,102,119307720,47001,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:28:00.000,1730442480000,CFFEX,IC2411,5852,5852.399999999999636,5844,5848.600000000000363,0,0,0,0,100,116946920,46998,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:29:00.000,1730442540000,CFFEX,IC2411,5848.199999999999818,5849,5845,5848,0,0,0,0,32,37421400,47006,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:30:00.000,1730442600000,CFFEX,IC2411,5848.600000000000363,5858.800000000000181,5848,5857,0,0,0,0,101,118250960,47036,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:31:00.000,1730442660000,CFFEX,IC2411,5856.199999999999818,5863.600000000000363,5853.399999999999636,5860.600000000000363,0,0,0,0,131,153501440,47056,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:32:00.000,1730442720000,CFFEX,IC2411,5861,5863,5860,5863,0,0,0,0,74,86745400,47092,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:33:00.000,1730442780000,CFFEX,IC2411,5863,5866,5856.199999999999818,5856.199999999999818,0,0,0,0,109,127763200,47140,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:34:00.000,1730442840000,CFFEX,IC2411,5855.600000000000363,5857,5852.199999999999818,5854.399999999999636,0,0,0,0,59,69084880,47169,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:35:00.000,1730442900000,CFFEX,IC2411,5854.399999999999636,5860.600000000000363,5853,5859.600000000000363,0,0,0,0,89,104267200,47161,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:36:00.000,1730442960000,CFFEX,IC2411,5858.199999999999818,5858.199999999999818,5850,5850.199999999999818,0,0,0,0,166,194323800,47237,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:37:00.000,1730443020000,CFFEX,IC2411,5850.600000000000363,5850.600000000000363,5841.199999999999818,5842,0,0,0,0,127,148445880,47259,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:38:00.000,1730443080000,CFFEX,IC2411,5841.800000000000181,5841.800000000000181,5832.800000000000181,5836.800000000000181,0,0,0,0,118,137768120,47293,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:39:00.000,1730443140000,CFFEX,IC2411,5834.399999999999636,5841.600000000000363,5834.199999999999818,5839.800000000000181,0,0,0,0,132,154103280,47346,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:40:00.000,1730443200000,CFFEX,IC2411,5840.600000000000363,5846.800000000000181,5839,5839,0,0,0,0,123,143743720,47402,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:41:00.000,1730443260000,CFFEX,IC2411,5839,5840,5830,5831.199999999999818,0,0,0,0,229,267234360,47458,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:42:00.000,1730443320000,CFFEX,IC2411,5831.199999999999818,5835.199999999999818,5829.399999999999636,5829.399999999999636,0,0,0,0,135,157473680,47521,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:43:00.000,1730443380000,CFFEX,IC2411,5829.399999999999636,5838.600000000000363,5829.199999999999818,5833,0,0,0,0,295,344306440,47538,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:44:00.000,1730443440000,CFFEX,IC2411,5834.399999999999636,5836.600000000000363,5831.600000000000363,5831.600000000000363,0,0,0,0,107,124852800,47584,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:45:00.000,1730443500000,CFFEX,IC2411,5833,5837.800000000000181,5832,5837,0,0,0,0,144,168026280,47590,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:46:00.000,1730443560000,CFFEX,IC2411,5837,5847,5835.199999999999818,5846,0,0,0,0,359,419421920,47761,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:47:00.000,1730443620000,CFFEX,IC2411,5845.800000000000181,5851.600000000000363,5844.600000000000363,5847.600000000000363,0,0,0,0,268,313460680,47861,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:48:00.000,1730443680000,CFFEX,IC2411,5845.600000000000363,5848.199999999999818,5841.800000000000181,5841.800000000000181,0,0,0,0,116,135585600,47879,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:49:00.000,1730443740000,CFFEX,IC2411,5841.199999999999818,5841.800000000000181,5833.600000000000363,5838.199999999999818,0,0,0,0,131,152987400,47914,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:50:00.000,1730443800000,CFFEX,IC2411,5836.800000000000181,5840.800000000000181,5836.199999999999818,5837.199999999999818,0,0,0,0,110,128459600,47940,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:51:00.000,1730443860000,CFFEX,IC2411,5837.199999999999818,5840.199999999999818,5832.199999999999818,5832.199999999999818,0,0,0,0,187,218264960,48002,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:52:00.000,1730443920000,CFFEX,IC2411,5832.199999999999818,5836,5830.399999999999636,5834.199999999999818,0,0,0,0,194,226325080,48066,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:53:00.000,1730443980000,CFFEX,IC2411,5834.199999999999818,5835.199999999999818,5831,5831.600000000000363,0,0,0,0,119,138822440,48102,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:54:00.000,1730444040000,CFFEX,IC2411,5832.600000000000363,5837.600000000000363,5830.199999999999818,5833,0,0,0,0,210,245018200,48158,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:55:00.000,1730444100000,CFFEX,IC2411,5833.199999999999818,5838.399999999999636,5833.199999999999818,5837.199999999999818,0,0,0,0,157,183243000,48211,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:56:00.000,1730444160000,CFFEX,IC2411,5837.800000000000181,5840.800000000000181,5835,5835.399999999999636,0,0,0,0,371,433192720,48290,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:57:00.000,1730444220000,CFFEX,IC2411,5834.600000000000363,5837,5834.600000000000363,5836,0,0,0,0,142,165732000,48296,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:58:00.000,1730444280000,CFFEX,IC2411,5836,5840,5836,5839.399999999999636,0,0,0,0,296,345639920,48395,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T14:59:00.000,1730444340000,CFFEX,IC2411,5839.399999999999636,5839.800000000000181,5835,5835.600000000000363,0,0,0,0,225,262704400,48423,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T15:00:00.000,1730444400000,CFFEX,IC2411,5835.800000000000181,5838.600000000000363,5835.800000000000181,5838,0,0,0,0,272,317543640,48501,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:31:00.000,1730424660000,CFFEX,IC2412,5851,5857.399999999999636,5843,5855.199999999999818,0,0,0,0,1201,1.40525288E9,129405,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:32:00.000,1730424720000,CFFEX,IC2412,5855.199999999999818,5865,5853,5859.399999999999636,0,0,0,0,620,726502640,129119,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:33:00.000,1730424780000,CFFEX,IC2412,5859.800000000000181,5883.199999999999818,5858.800000000000181,5880.199999999999818,0,0,0,0,747,877364440,128754,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:34:00.000,1730424840000,CFFEX,IC2412,5879.800000000000181,5882.399999999999636,5873.600000000000363,5878.399999999999636,0,0,0,0,625,734736120,128538,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:35:00.000,1730424900000,CFFEX,IC2412,5875.800000000000181,5877.800000000000181,5870.600000000000363,5875,0,0,0,0,346,406481360,128418,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:36:00.000,1730424960000,CFFEX,IC2412,5875.600000000000363,5878,5863,5864,0,0,0,0,459,538789280,128153,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:37:00.000,1730425020000,CFFEX,IC2412,5864.800000000000181,5876.399999999999636,5863.800000000000181,5873.399999999999636,0,0,0,0,296,347534720,128008,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:38:00.000,1730425080000,CFFEX,IC2412,5873.399999999999636,5880.399999999999636,5868.800000000000181,5879.399999999999636,0,0,0,0,385,452353760,127848,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:39:00.000,1730425140000,CFFEX,IC2412,5876.600000000000363,5886,5871.199999999999818,5885.800000000000181,0,0,0,0,400,470305480,127710,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:40:00.000,1730425200000,CFFEX,IC2412,5885,5888.800000000000181,5880,5882.600000000000363,0,0,0,0,374,440204840,127579,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:41:00.000,1730425260000,CFFEX,IC2412,5882.600000000000363,5886.399999999999636,5879.199999999999818,5883.800000000000181,0,0,0,0,401,471699280,127440,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:42:00.000,1730425320000,CFFEX,IC2412,5882,5882.199999999999818,5860,5861,0,0,0,0,512,601087800,127358,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:43:00.000,1730425380000,CFFEX,IC2412,5860.199999999999818,5862.800000000000181,5845,5845.399999999999636,0,0,0,0,641,750623680,127171,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:44:00.000,1730425440000,CFFEX,IC2412,5845.399999999999636,5845.399999999999636,5831,5831,0,0,0,0,1028,1.20028204E9,126867,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:45:00.000,1730425500000,CFFEX,IC2412,5831,5841.199999999999818,5826,5839.399999999999636,0,0,0,0,890,1.03847828E9,126468,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:46:00.000,1730425560000,CFFEX,IC2412,5840.399999999999636,5861.600000000000363,5840.199999999999818,5843.199999999999818,0,0,0,0,897,1.04970176E9,126171,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:47:00.000,1730425620000,CFFEX,IC2412,5845.199999999999818,5847.800000000000181,5832.199999999999818,5835.600000000000363,0,0,0,0,556,649193680,125942,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:48:00.000,1730425680000,CFFEX,IC2412,5834.399999999999636,5843.399999999999636,5831,5840.399999999999636,0,0,0,0,568,662888600,125743,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:49:00.000,1730425740000,CFFEX,IC2412,5839.199999999999818,5850.199999999999818,5837.399999999999636,5850.199999999999818,0,0,0,0,496,579724360,125605,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:50:00.000,1730425800000,CFFEX,IC2412,5850,5851.399999999999636,5843.399999999999636,5848,0,0,0,0,356,416340880,125496,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:51:00.000,1730425860000,CFFEX,IC2412,5847.600000000000363,5854.399999999999636,5844.399999999999636,5847.600000000000363,0,0,0,0,300,350949320,125401,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:52:00.000,1730425920000,CFFEX,IC2412,5850,5864.399999999999636,5847,5859.800000000000181,0,0,0,0,544,637274400,125190,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:53:00.000,1730425980000,CFFEX,IC2412,5861,5863.800000000000181,5855.399999999999636,5859.399999999999636,0,0,0,0,353,413688320,125051,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:54:00.000,1730426040000,CFFEX,IC2412,5860.199999999999818,5862.399999999999636,5854,5855,0,0,0,0,258,302253520,124949,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:55:00.000,1730426100000,CFFEX,IC2412,5854.600000000000363,5860.800000000000181,5845.399999999999636,5855.199999999999818,0,0,0,0,251,293833520,124839,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:56:00.000,1730426160000,CFFEX,IC2412,5854.600000000000363,5855,5840,5851.199999999999818,0,0,0,0,450,526153600,124714,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:57:00.000,1730426220000,CFFEX,IC2412,5850.399999999999636,5861,5845.600000000000363,5858.800000000000181,0,0,0,0,393,460275440,124560,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:58:00.000,1730426280000,CFFEX,IC2412,5860.399999999999636,5868,5858.600000000000363,5868,0,0,0,0,369,432783040,124454,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T09:59:00.000,1730426340000,CFFEX,IC2412,5869,5869,5862.600000000000363,5864.600000000000363,0,0,0,0,453,531416480,124325,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:00:00.000,1730426400000,CFFEX,IC2412,5863.800000000000181,5863.800000000000181,5856.199999999999818,5861.399999999999636,0,0,0,0,309,362148160,124244,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:01:00.000,1730426460000,CFFEX,IC2412,5862.800000000000181,5862.800000000000181,5845,5847.800000000000181,0,0,0,0,419,490321960,124131,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:02:00.000,1730426520000,CFFEX,IC2412,5847.199999999999818,5847.800000000000181,5836.399999999999636,5836.399999999999636,0,0,0,0,482,563003640,124018,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:03:00.000,1730426580000,CFFEX,IC2412,5836.399999999999636,5839.800000000000181,5832.800000000000181,5832.800000000000181,0,0,0,0,435,507761080,123902,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:04:00.000,1730426640000,CFFEX,IC2412,5832.399999999999636,5846,5832.199999999999818,5841.800000000000181,0,0,0,0,402,469432480,123823,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:05:00.000,1730426700000,CFFEX,IC2412,5840.800000000000181,5840.800000000000181,5824.399999999999636,5831,0,0,0,0,652,760166000,123756,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:06:00.000,1730426760000,CFFEX,IC2412,5829.800000000000181,5836.800000000000181,5824,5836,0,0,0,0,435,507321080,123689,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:07:00.000,1730426820000,CFFEX,IC2412,5835.600000000000363,5839,5827,5833.800000000000181,0,0,0,0,375,437571760,123599,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:08:00.000,1730426880000,CFFEX,IC2412,5833.800000000000181,5838.600000000000363,5829,5834,0,0,0,0,263,306883000,123586,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:09:00.000,1730426940000,CFFEX,IC2412,5834,5835,5821,5821,0,0,0,0,447,520786920,123589,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:10:00.000,1730427000000,CFFEX,IC2412,5820.600000000000363,5820.600000000000363,5812,5814.800000000000181,0,0,0,0,728,846906600,123445,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:11:00.000,1730427060000,CFFEX,IC2412,5815,5822,5809,5809,0,0,0,0,576,669908280,123366,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:12:00.000,1730427120000,CFFEX,IC2412,5808.800000000000181,5812.199999999999818,5805.600000000000363,5807.199999999999818,0,0,0,0,631,733010880,123224,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:13:00.000,1730427180000,CFFEX,IC2412,5806.600000000000363,5806.800000000000181,5800,5800,0,0,0,0,578,670714080,123144,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:14:00.000,1730427240000,CFFEX,IC2412,5800.600000000000363,5800.600000000000363,5789.600000000000363,5791.600000000000363,0,0,0,0,629,728892840,123099,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:15:00.000,1730427300000,CFFEX,IC2412,5791.399999999999636,5791.399999999999636,5776,5778.399999999999636,0,0,0,0,1063,1.22893048E9,122808,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:16:00.000,1730427360000,CFFEX,IC2412,5778,5789.800000000000181,5773.800000000000181,5789.800000000000181,0,0,0,0,1095,1.26680464E9,122639,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:17:00.000,1730427420000,CFFEX,IC2412,5790,5793.600000000000363,5788.800000000000181,5793.600000000000363,0,0,0,0,788,912703720,122427,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:18:00.000,1730427480000,CFFEX,IC2412,5793.800000000000181,5798,5787,5796.399999999999636,0,0,0,0,435,504059720,122431,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:19:00.000,1730427540000,CFFEX,IC2412,5797.399999999999636,5803.800000000000181,5793.800000000000181,5800.800000000000181,0,0,0,0,437,506959880,122346,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:20:00.000,1730427600000,CFFEX,IC2412,5801.600000000000363,5811.800000000000181,5801.600000000000363,5811.800000000000181,0,0,0,0,429,498340920,122283,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:21:00.000,1730427660000,CFFEX,IC2412,5811.800000000000181,5815,5805.199999999999818,5810.600000000000363,0,0,0,0,462,536937080,122211,2024.11.01T18:30:14.636
2024.11.01,2024.11.01T10:22:00.000,1730427720000,CFFEX,IC2412,5810.199999999999818,5816,5810.199999999999818,5812.399999999999636,0,0,0,0,290,337144680,122223,2024.11.01T18:30:14.636
